corename,latitude,longitude,wdepth,sdepth,mgca,clean,size_lower,size_upper,omega,pH,t_annual,s_annual,t_seasonal,s_seasonal,grid_lat,grid_lon,include,species,reference1,reference2,reference_link1,reference_link2,omega_inv_sq,clean_method
MW91-9 08GGC ,-2.209,156.965,1625,1,4.48,1,250,350,1.207375765,8.055529594,29.42860985,34.56258774,29.42863639,34.5625639,-2.5,156.5,1,ruber_w,Dekens2002,,http://dx.doi.org/10.1029/2001GC000200,,0.685985746,reductive
MW91-9 08GGC ,-2.209,156.965,1625,1,3.71,1,250,350,1.207375765,8.055529594,29.42860985,34.56258774,29.42863639,34.5625639,-2.5,156.5,1,sacculifer,Dekens2002,,http://dx.doi.org/10.1029/2001GC000200,,0.685985746,reductive
MW91-9 34GGC ,-0.9885,157.837,2022,1,4.28,1,250,350,1.102623105,8.05457592,29.38819122,34.50338745,29.38815928,34.50338809,-0.5,157.5,1,ruber_w,Dekens2002,,http://dx.doi.org/10.1029/2001GC000200,,0.82251878,reductive
MW91-9 34GGC ,-0.9885,157.837,2022,1,3.63,1,250,350,1.102623105,8.05457592,29.38819122,34.50338745,29.38815928,34.50338809,-0.5,157.5,1,sacculifer,Dekens2002,,http://dx.doi.org/10.1029/2001GC000200,,0.82251878,reductive
MW91-9 38GGC ,-0.00583,159.367,2456,1,3.96,1,250,350,1.015542984,8.050068855,29.38490868,34.57741165,29.38494253,34.57743486,-0.5,159.5,1,ruber_w,Dekens2002,,http://dx.doi.org/10.1029/2001GC000200,,0.969624052,reductive
MW91-9 38GGC ,-0.00583,159.367,2456,1,3.55,1,250,350,1.015542984,8.050068855,29.38490868,34.57741165,29.38494253,34.57743486,-0.5,159.5,1,sacculifer,Dekens2002,,http://dx.doi.org/10.1029/2001GC000200,,0.969624052,reductive
MW91-9 48GGC,-0.00783,161.003,3397,1,3.38,1,250,350,0.868502676,8.05134201,29.38100052,34.67108917,29.38100926,34.67107805,-0.5,161.5,1,sacculifer,Dekens2002,,http://dx.doi.org/10.1029/2001GC000200,,1.325737919,reductive
MW91-9 55GGC,-0.0145,161.774,4024,1,3.23,1,250,350,0.814775527,8.05134201,29.38100052,34.67108917,29.38100926,34.67107805,-0.5,161.5,1,sacculifer,Dekens2002,,http://dx.doi.org/10.1029/2001GC000200,,1.506343606,reductive
MW91-9 71GGC,-0.022,162.644,4445,1,3.19,1,250,350,0.727953255,8.051372528,29.35651016,34.71441269,29.35651445,34.7144289,-0.5,162.5,1,sacculifer,Dekens2002,,http://dx.doi.org/10.1029/2001GC000200,,1.887091747,reductive
MW91-9 BC11,-1.016666667,157.8333333,2016,2.5,3.695,0,250,500,1.10850966,8.053527832,29.40781021,34.54349899,29.40782483,34.54350217,-1.5,157.5,1,sacculifer,BrownElderfield1996,,http://dx.doi.org/10.1029/96PA01491,,0.813806278,non_reductive
MW91-9 BC13,-0.008,158.9128333,2301,2.5,3.676666667,0,250,500,1.015542984,8.051908493,29.37979126,34.53479004,29.37974993,34.53478718,-0.5,158.5,1,sacculifer,BrownElderfield1996,,http://dx.doi.org/10.1029/96PA01491,,0.969624052,non_reductive
MW91-9 BC13,-0.008,158.9128333,2301,2.5,4.13,0,300,355,1.015542984,8.051908493,29.37979126,34.53479004,29.37974993,34.53478718,-0.5,158.5,1,ruber_w,Johnstone2011,,http://dx.doi.org/10.1029/2009PA001902,,0.969624052,non_reductive
MW91-9 BC13,-0.008,158.9128333,2301,2.5,3.76,0,300,355,1.015542984,8.051908493,29.37979126,34.53479004,29.37974993,34.53478718,-0.5,158.5,1,sacculifer,Johnstone2011,,http://dx.doi.org/10.1029/2009PA001902,,0.969624052,non_reductive
MW91-9 BC16,0.013833333,160.4516667,2959,2.5,3.676666667,0,250,500,0.946934342,8.052856445,29.36281013,34.57591248,29.36281586,34.57592106,0.5,160.5,1,sacculifer,BrownElderfield1996,,http://dx.doi.org/10.1029/96PA01491,,1.115219272,non_reductive
MW91-9 BC16,0.013833333,160.4516667,2959,2.5,4.17,0,300,355,0.946934342,8.052856445,29.36281013,34.57591248,29.36281586,34.57592106,0.5,160.5,1,ruber_w,Johnstone2011,,http://dx.doi.org/10.1029/2009PA001902,,1.115219272,non_reductive
MW91-9 BC16,0.013833333,160.4516667,2959,2.5,3.41,0,300,355,0.946934342,8.052856445,29.36281013,34.57591248,29.36281586,34.57592106,0.5,160.5,1,sacculifer,Johnstone2011,,http://dx.doi.org/10.1029/2009PA001902,,1.115219272,non_reductive
MW91-9 BC24,0,160.4,2965,2.5,3.57,0,250,500,0.944343209,8.050284386,29.39169121,34.62290955,29.39166673,34.62294388,-0.5,160.5,1,sacculifer,BrownElderfield1996,,http://dx.doi.org/10.1029/96PA01491,,1.121347649,non_reductive
MW91-9 BC24,0,160.4,2965,2.5,4.28,0,300,355,0.944343209,8.050284386,29.39169121,34.62290955,29.39166673,34.62294388,-0.5,160.5,1,ruber_w,Johnstone2011,,http://dx.doi.org/10.1029/2009PA001902,,1.121347649,non_reductive
MW91-9 BC24,0,160.4,2965,2.5,3.54,0,300,355,0.944343209,8.050284386,29.39169121,34.62290955,29.39166673,34.62294388,-0.5,160.5,1,sacculifer,Johnstone2011,,http://dx.doi.org/10.1029/2009PA001902,,1.121347649,non_reductive
MW91-9 BC3,-2.242666667,156.9978333,1616,2.5,3.86,0,250,500,1.207375765,8.055529594,29.42860985,34.56258774,29.42863639,34.5625639,-2.5,156.5,1,sacculifer,BrownElderfield1996,,http://dx.doi.org/10.1029/96PA01491,,0.685985746,non_reductive
MW91-9 BC3,-2.242666667,156.9978333,1616,2.5,4.81,0,300,355,1.207375765,8.055529594,29.42860985,34.56258774,29.42863639,34.5625639,-2.5,156.5,1,ruber_w,Johnstone2011,,http://dx.doi.org/10.1029/2009PA001902,,0.685985746,non_reductive
MW91-9 BC3,-2.242666667,156.9978333,1616,2.5,4.02,0,300,355,1.207375765,8.055529594,29.42860985,34.56258774,29.42863639,34.5625639,-2.5,156.5,1,sacculifer,Johnstone2011,,http://dx.doi.org/10.1029/2009PA001902,,0.685985746,non_reductive
MW91-9 BC33,-0.997666667,157.8486667,2015,2.5,3.285,0,250,500,1.102623105,8.05457592,29.38819122,34.50338745,29.38815928,34.50338809,-0.5,157.5,1,sacculifer,BrownElderfield1996,,http://dx.doi.org/10.1029/96PA01491,,0.82251878,non_reductive
MW91-9 BC33,-0.997666667,157.8486667,2015,2.5,4.47,0,300,355,1.102623105,8.05457592,29.38819122,34.50338745,29.38815928,34.50338809,-0.5,157.5,1,ruber_w,Johnstone2011,,http://dx.doi.org/10.1029/2009PA001902,,0.82251878,non_reductive
MW91-9 BC33,-0.997666667,157.8486667,2015,2.5,4.24,0,300,355,1.102623105,8.05457592,29.38819122,34.50338745,29.38815928,34.50338809,-0.5,157.5,1,sacculifer,Johnstone2011,,http://dx.doi.org/10.1029/2009PA001902,,0.82251878,non_reductive
MW91-9 BC37,0.004666667,159.4838333,2445,2.5,3.83,0,250,500,1.015333295,8.053534508,29.36320877,34.53621292,29.363235,34.53621387,0.5,159.5,1,sacculifer,BrownElderfield1996,,http://dx.doi.org/10.1029/96PA01491,,0.970024591,non_reductive
MW91-9 BC37,0.004666667,159.4838333,2445,2.5,4.24,0,300,355,1.015333295,8.053534508,29.36320877,34.53621292,29.363235,34.53621387,0.5,159.5,1,ruber_w,Johnstone2011,,http://dx.doi.org/10.1029/2009PA001902,,0.970024591,non_reductive
MW91-9 BC37,0.004666667,159.4838333,2445,2.5,3.85,0,300,355,1.015333295,8.053534508,29.36320877,34.53621292,29.363235,34.53621387,0.5,159.5,1,sacculifer,Johnstone2011,,http://dx.doi.org/10.1029/2009PA001902,,0.970024591,non_reductive
MW91-9 BC51,-0.00783,161.003,3411,2.5,3.526666667,0,250,500,0.868502676,8.05134201,29.38100052,34.67108917,29.38100926,34.67107805,-0.5,161.5,1,sacculifer,BrownElderfield1996,,http://dx.doi.org/10.1029/96PA01491,,1.325737919,non_reductive
MW91-9 BC51,-0.00783,161.003,3411,2.5,3.64,0,300,355,0.868502676,8.05134201,29.38100052,34.67108917,29.38100926,34.67107805,-0.5,161.5,1,sacculifer,Johnstone2011,,http://dx.doi.org/10.1029/2009PA001902,,1.325737919,non_reductive
MW91-9 BC53,-0.013333333,161.0119792,3711,2.5,3.24,0,250,500,0.868502676,8.05134201,29.38100052,34.67108917,29.38100926,34.67107805,-0.5,161.5,1,sacculifer,BrownElderfield1996,,http://dx.doi.org/10.1029/96PA01491,,1.325737919,non_reductive
MW91-9 BC58,-0.001333333,162.2235,4341,2.5,3.78,0,300,355,0.727953255,8.051372528,29.35651016,34.71441269,29.35651445,34.7144289,-0.5,162.5,1,sacculifer,Johnstone2011,,http://dx.doi.org/10.1029/2009PA001902,,1.887091747,non_reductive
MW91-9 BC7,-2.183333333,157,1614,2.5,3.94,0,250,500,1.207375765,8.055529594,29.42860985,34.56258774,29.42863639,34.5625639,-2.5,156.5,1,sacculifer,BrownElderfield1996,,http://dx.doi.org/10.1029/96PA01491,,0.685985746,non_reductive
NA87-22,55.5,-14.5,2161,,2.376,0,250,315,1.674450278,8.111621857,11.56400967,35.39688873,11.56401658,35.39686521,55.5,-14.5,1,bulloides,VazquezRiverios2016,,http://dx.doi.org/10.1002/2015GC006234,,0.356660889,non_reductive
NEAP-02B,62.397,-23.2,1268,,1.06,1,250,300,1.944853187,8.095740318,8.909700394,35.17398834,8.90969491,35.17396736,62.5,-23.5,1,incompta,Yu2008,,https://doi.org/10.1016/j.gca.2008.07.011,,0.264378634,reductive
NEAP-03B,61.868,-23.942,1502,,0.9,1,250,300,1.883166909,8.104397774,9.119799614,35.15001297,9.119805853,35.15004667,61.5,-23.5,1,incompta,Yu2008,,https://doi.org/10.1016/j.gca.2008.07.011,,0.28198264,reductive
NEAP-04B,61.367,-24.172,1627,,1.01,1,250,300,1.762743711,8.103627205,8.947199821,35.13731003,8.947195808,35.13734214,61.5,-24.5,1,incompta,Yu2008,,https://doi.org/10.1016/j.gca.2008.07.011,,0.321826389,reductive
NEAP-05B,61.075,-24.53,1826,,1,1,250,300,1.771843791,8.103627205,8.947199821,35.13731003,8.947195808,35.13734214,61.5,-24.5,1,incompta,Yu2008,,https://doi.org/10.1016/j.gca.2008.07.011,,0.318529117,reductive
NEAP-07B,60.413,-23.645,1997,,1.01,1,250,300,1.677242994,8.117731094,9.399009705,35.14590073,9.399030805,35.14589151,60.5,-23.5,1,incompta,Yu2008,,https://doi.org/10.1016/j.gca.2008.07.011,,0.355474152,reductive
NEAP-08B,59.742,-22.2,2649,,0.97,1,250,300,1.50357604,8.128264427,9.841509819,35.16691208,9.841542482,35.16691748,59.5,-22.5,1,incompta,Yu2008,,https://doi.org/10.1016/j.gca.2008.07.011,,0.442332864,reductive
NEAP-08K,59.7895,-23.9018,2360,0,1.91,0,300,355,1.501280189,8.125329018,9.703390121,35.15068817,9.703359048,35.15065225,59.5,-23.5,1,bulloides,BarkerElderfield2002,,http://doi.org/10.1126/science.1072815,,0.443686784,non_reductive
NEAP-10B,59.892,-23.32,2221,,1,1,250,300,1.687358975,8.125329018,9.703390121,35.15068817,9.703359048,35.15065225,59.5,-23.5,1,incompta,Yu2008,,https://doi.org/10.1016/j.gca.2008.07.011,,0.351224682,reductive
NEAP-11B,59.792,-22.653,2484,,1,1,250,300,1.50357604,8.128264427,9.841509819,35.16691208,9.841542482,35.16691748,59.5,-22.5,1,incompta,Yu2008,,https://doi.org/10.1016/j.gca.2008.07.011,,0.442332864,reductive
NEAP-12B,58.64,-23.993,2786,,1,1,250,300,1.311344266,8.123626709,10.00450993,35.15821075,10.00451978,35.15823841,58.5,-23.5,1,incompta,Yu2008,,https://doi.org/10.1016/j.gca.2008.07.011,,0.581522545,reductive
NEAP-13B,58.94,-24.4,2546,,1.02,1,250,300,1.50347805,8.123853683,9.83850956,35.13591003,9.838518302,35.13594214,58.5,-24.5,1,incompta,Yu2008,,https://doi.org/10.1016/j.gca.2008.07.011,,0.442390524,reductive
NEAP-15B,57.675,-25.64,2703,,1.02,1,250,300,1.503208756,8.130860329,9.910409927,35.10371017,9.910441558,35.1037461,57.5,-25.5,1,incompta,Yu2008,,https://doi.org/10.1016/j.gca.2008.07.011,,0.442549043,reductive
NEAP-16B,56.367,-27.817,2847,,0.89,1,250,300,1.352528334,8.140756607,9.6667099,35.02381134,9.666728258,35.02380975,56.5,-27.5,1,incompta,Yu2008,,https://doi.org/10.1016/j.gca.2008.07.011,,0.546647362,reductive
NEAP-17B,56.17,-27.338,2734,,1.14,1,250,300,1.507787108,8.140756607,9.6667099,35.02381134,9.666728258,35.02380975,56.5,-27.5,1,incompta,Yu2008,,https://doi.org/10.1016/j.gca.2008.07.011,,0.439865549,reductive
NEAP-18B,54.693,-28.35,2879,,0.96,1,250,300,1.357283115,8.136451721,9.952709198,34.95711136,9.952727318,34.95711613,54.5,-28.5,1,incompta,Yu2008,,https://doi.org/10.1016/j.gca.2008.07.011,,0.542824083,reductive
NEAP-19B,52.765,-30.343,3283,,1.09,1,250,300,1.219110966,8.136944771,10.38879967,34.92708969,10.38879402,34.92705218,52.5,-30.5,1,incompta,Yu2008,,https://doi.org/10.1016/j.gca.2008.07.011,,0.672842668,reductive
OCE173-4G ,31.9,-64.3,4469,5,3.13,1,250,350,1.001065254,8.113282204,23.29219055,36.55378723,25.92013391,36.48547872,31.5,-64.5,1,ruber_w,Dekens2002,,http://dx.doi.org/10.1029/2001GC000200,,0.997872891,reductive
OCE173-4G ,31.9,-64.3,4469,5,3.33,1,250,350,1.001065254,8.113282204,23.29219055,36.55378723,24.44840135,36.52700551,31.5,-64.5,1,sacculifer,Dekens2002,,http://dx.doi.org/10.1029/2001GC000200,,0.997872891,reductive
OCE326 26GGC,43.48328333,-54.8664,3975,1.5,2.07,0,,,1.107293129,8.119169235,10.87840939,33.10468674,10.87844853,33.10464891,43.5,-54.5,1,bulloides,Keigwin2005,,http://doi.org/10.1029/2004PA001074,,0.815595442,non_reductive
OCE326 26GGC,43.48328333,-54.8664,3975,1.5,1.416,0,150,250,1.107293129,8.119169235,10.87840939,33.10468674,7.853098929,33.22718477,43.5,-54.5,1,pachy,Keigwin2005,,http://doi.org/10.1029/2004PA001074,,0.815595442,non_reductive
ODP 1084B,-25.51389,13.02778,1992,5.5,2.114,0,150,,1.567978978,8.084898949,15.65130997,35.11750031,15.65131664,35.11749554,-25.5,13.5,1,bulloides,Farmer2005,,http://doi.org/10.1029/2004PA001049,,0.406742476,non_reductive
ODP 1144A,20.05298,117.41888,2035.7,100,3.878,0,250,,1.08651185,8.107549667,26.47130966,33.95661163,26.47133382,33.95662276,20.5,117.5,1,sacculifer,Wei2007,,http://doi.org/10.1016/j.palaeo.2007.03.005,,0.847092946,non_reductive
ODP 1145C,19.58398,117.63083,3176.4,260,3.38,1,250,355,0.932780206,8.106592178,26.83189011,33.9011879,26.83186801,33.9011898,19.5,117.5,1,ruber_w,OppoSun2005,,http://doi.org/10.1130/G21867.1,,1.149321039,reductive
ODP 1242,7.85583,-83.60694,1364,1,4.49,0,250,355,0.951909184,7.973568439,28.29209137,32.05021286,28.29204909,32.05023098,7.5,-83.5,1,ruber_w,Benway2006,,https://doi.org/10.1029/2005PA001208,,1.103593074,non_reductive
ODP 999A,12.744,-78.7393,2828,1,4.14,1,250,350,1.638912201,8.073403358,27.72779083,35.78378677,27.72777573,35.78374799,12.5,-78.5,1,ruber_w,Schmidt2004,,http://doi.org/10.1038/nature02346,,0.372296217,reductive
ODP806B ,0.3185,159.361,2520,3,4.02,1,250,350,1.015333295,8.053534508,29.36320877,34.53621292,29.363235,34.53621387,0.5,159.5,1,ruber_w,Dekens2002,,http://dx.doi.org/10.1029/2001GC000200,,0.970024591,reductive
ODP806B ,0.3185,159.361,2520,3,3.43,1,250,350,1.015333295,8.053534508,29.36320877,34.53621292,29.363235,34.53621387,0.5,159.5,1,sacculifer,Dekens2002,,http://dx.doi.org/10.1029/2001GC000200,,0.970024591,reductive
PBBC-1,27.1935,-91.409,2259,0,4.398,0,250,300,1.526837068,8.031648815,24.97530937,34.07291031,26.46048885,33.99011951,27.5,-91.5,1,ruber_w,Richey2007,,http://doi.org/10.1130/G23507A.1,,0.42895784,non_reductive
PE07-2,26.675,-93.925,1570,0,4.43,0,250,300,1.749355643,8.031648815,25.21759033,35.20888901,26.55507702,35.2134357,26.5,-93.5,1,ruber_w,Richey2009,,http://doi.org/10.1029/2009GL040445,,0.326771205,non_reductive
PE07-5I,27.55,-92.16833333,817,0,4.75,0,250,300,1.762054119,8.031648815,24.84739113,34.2904892,27.46727153,34.13204738,27.5,-92.5,1,ruber_w,Richey2009,,http://doi.org/10.1029/2009GL040445,,0.322078336,non_reductive
PL07-39PC,10.7,-64.94,740,0,4.267,1,250,350,1.688112855,8.065944672,26.90851021,35.84828949,26.90852865,35.84826215,11.5,-64.5,1,ruber_w,Lea2003,,http://doi.org/10.1126/science.1088470,,0.350911051,reductive
POS 334-74 MUC 651,36.25028333,-1.9922,2033,0.25,3.48,0,150,250,1.764121175,8.081858635,18.79059982,36.89161301,18.7906069,36.89163049,36.5,-1.5,1,bulloides,vanRaden2011,,http://dx.doi.org/10.1016/j.marmicro.2010.11.002,,0.321324007,non_reductive
POS 334-75 MUC 652,37.24993333,-0.49995,2703,0.25,4.46,0,150,250,3.304669857,8.081601143,19.00930977,37.06381226,19.00932948,37.0638415,36.5,-0.5,1,bulloides,vanRaden2011,,http://dx.doi.org/10.1016/j.marmicro.2010.11.002,,0.091568024,non_reductive
POS 334-79 MUC 655,38.41751667,5.40275,2996,0.25,3.97,0,150,250,3.215633869,8.073571205,19.20300865,37.26898956,19.20302439,37.26895587,38.5,5.5,1,bulloides,vanRaden2011,,http://dx.doi.org/10.1016/j.marmicro.2010.11.002,,0.096708982,non_reductive
PSM I 31 ,37.32,3.57,395,,3.03,0,250,315,3.789497852,8.074762344,19.40410995,36.9969902,24.86923345,36.96313731,37.5,3.5,1,ruber_w,Sabbatini2011,,http://dx.doi.org/10.1029/2011GC003675,,0.069636457,non_reductive
PSM I 32 ,37.32,3.57,395,,2.66,0,250,315,3.789497852,8.074762344,19.40410995,36.9969902,24.86923345,36.96313731,37.5,3.5,1,ruber_w,Sabbatini2011,,http://dx.doi.org/10.1029/2011GC003675,,0.069636457,non_reductive
RAPiD-12-1K,62.0905,-17.819667,1938,0,2.385,0,300,355,1.643142104,8.120279312,9.347390175,35.1552124,9.347357512,35.15524419,62.5,-17.5,1,bulloides,Thornalley2009,,http://doi.org/10.1038/nature07717,,0.370381897,non_reductive
RAPiD-35-25B,57.504167,-48.722333,3484,0.0025,0.91,0,150,212,1.172161818,8.133595467,4.958310127,34.52858734,4.958315849,34.52857494,57.5,-48.5,1,pachy,MoffaSanchez2014,,http://doi.org/10.1002/2013PA002523,,0.727821464,non_reductive
RC08-18 ,-24.067,-15.117,3977,6.5,3.18,1,250,355,1.012251973,8.060046196,23.13228989,36.55778885,24.53604017,36.61449051,-24.5,-15.5,1,ruber_w,Dai2019,,https://doi.org/10.1029/2019GC008526,,0.975939141,reductive
RC08-19 ,-24.3,-14.7,3636,10.5,3.285,1,250,355,1.145241857,8.052636147,23.02388954,36.54360962,24.42057255,36.60187422,-24.5,-14.5,1,ruber_w,Dai2019,,https://doi.org/10.1029/2019GC008526,,0.762439829,reductive
RC08-19 ,-24.3,-14.7,3636,,3.2,0,250,355,1.145241857,8.052636147,23.02388954,36.54360962,23.0238506,36.54363696,-24.5,-14.5,1,sacculifer,Dai2019,,https://doi.org/10.1029/2019GC008526,,0.762439829,non_reductive
RC08-23 ,-25.15,-12.767,3338,9.5,2.97,0,250,355,1.162568092,8.025676727,22.54070091,36.43869019,23.0358429,36.46142693,-25.5,-12.5,1,sacculifer,Dai2019,,https://doi.org/10.1029/2019GC008526,,0.739883261,non_reductive
RC08-27,-26.233,-10.617,3678,,3.36,1,250,355,1.176318407,8.011516571,22.05099106,36.32040024,24.18206215,36.40896683,-26.5,-10.5,1,ruber_w,Dai2019,,https://doi.org/10.1029/2019GC008526,,0.722686953,reductive
RC08-27,-26.233,-10.617,3678,,2.98,0,250,355,1.176318407,8.011516571,22.05099106,36.32040024,22.87706884,36.35549503,-26.5,-10.5,1,sacculifer,Dai2019,,https://doi.org/10.1029/2019GC008526,,0.722686953,non_reductive
RC11-120,-43.517,79.867,3193,10,1.64,1,250,350,1.080500126,8.118127823,11.00119972,34.53950119,11.0011967,34.53949896,-43.5,79.5,1,bulloides,Mashiotta1999,,https://doi.org/10.1016/S0012-821X(99)00116-8,,0.856545339,reductive
RC13-189,1.863,-30,3233,4.5,3.85,1,250,355,1.368868709,8.034150124,27.32400894,35.79259872,27.32404216,35.79259173,1.5,-30.5,1,ruber_w,Dai2019,,https://doi.org/10.1029/2019GC008526,,0.533674446,reductive
RC13-190,1.783,-25.433,3797,,3.21,0,250,355,1.120448232,8.066952705,27.2007103,35.66970062,27.20071777,35.66970921,1.5,-25.5,1,sacculifer,Dai2019,,https://doi.org/10.1029/2019GC008526,,0.796556175,non_reductive
RC13-210 ,-9.142,-10.608,3658,7.5,3.66,1,250,355,1.163707614,8.045737267,25.10800934,36.2924118,25.10802492,36.29241371,-9.5,-10.5,1,ruber_w,Dai2019,,https://doi.org/10.1029/2019GC008526,,0.738434958,reductive
RC13-210 ,-9.142,-10.608,3658,,3.17,0,250,355,1.163707614,8.045737267,25.10800934,36.2924118,25.10802492,36.29241371,-9.5,-10.5,1,sacculifer,Dai2019,,https://doi.org/10.1029/2019GC008526,,0.738434958,non_reductive
RC16-77 ,-12.652,-13.437,3404,6.5,3.37,1,250,355,1.173679471,8.054818153,24.54471016,36.66621017,24.54473352,36.66623243,-12.5,-13.5,1,ruber_w,Dai2019,,https://doi.org/10.1029/2019GC008526,,0.725940428,reductive
RC16-77 ,-12.652,-13.437,3404,,2.93,0,250,355,1.173679471,8.054818153,24.54471016,36.66621017,24.54473352,36.66623243,-12.5,-13.5,1,sacculifer,Dai2019,,https://doi.org/10.1029/2019GC008526,,0.725940428,non_reductive
RC24-13,-3.733,-10.883,3921,0,2.93,1,250,355,1.048318624,8.049302101,25.65020943,35.75270081,25.65024678,35.7527078,-3.5,-10.5,1,ruber_w,Dai2019,,https://doi.org/10.1029/2019GC008526,,0.909941342,reductive
RC24-15,-4.108,-10.865,3504,,2.68,0,250,355,1.187475085,8.047464371,25.68700981,35.8026886,25.68703667,35.80267493,-4.5,-10.5,1,sacculifer,Dai2019,,https://doi.org/10.1029/2019GC008526,,0.709171032,non_reductive
RC24-16,-5.038,-10.192,3559,0,3.05,1,250,355,1.187475085,8.045869827,25.69670868,35.86771011,25.69674699,35.86772378,-5.5,-10.5,1,ruber_w,Dai2019,,https://doi.org/10.1029/2019GC008526,,0.709171032,reductive
RC24-16,-5.038,-10.192,3559,,2.96,0,250,355,1.187475085,8.045869827,25.69670868,35.86771011,25.69674699,35.86772378,-5.5,-10.5,1,sacculifer,Dai2019,,https://doi.org/10.1029/2019GC008526,,0.709171032,non_reductive
RC24-17,-5.038,-10.192,3559,0.5,3,1,250,355,1.187475085,8.045869827,25.69670868,35.86771011,25.69674699,35.86772378,-5.5,-10.5,1,ruber_w,Dai2019,,https://doi.org/10.1029/2019GC008526,,0.709171032,reductive
RC24-19 ,-7.002,-9.988,3581,0,3.33,1,250,355,1.168544531,8.044264793,25.44419098,36.04459,25.44415315,36.04459031,-7.5,-9.5,1,ruber_w,Dai2019,,https://doi.org/10.1029/2019GC008526,,0.732334452,reductive
RC24-19 ,-7.002,-9.988,3581,,3.07,0,250,355,1.168544531,8.044264793,25.44419098,36.04459,25.44415315,36.04459031,-7.5,-9.5,1,sacculifer,Dai2019,,https://doi.org/10.1029/2019GC008526,,0.732334452,non_reductive
RC24-21 ,-8.18,-10.012,3718,0,3.31,1,250,355,1.163707614,8.044916153,25.35209084,36.17028809,25.35208273,36.17027219,-8.5,-10.5,1,ruber_w,Dai2019,,https://doi.org/10.1029/2019GC008526,,0.738434958,reductive
RC24-21 ,-8.18,-10.012,3718,,2.98,0,250,355,1.163707614,8.044916153,25.35209084,36.17028809,25.35208273,36.17027219,-8.5,-10.5,1,sacculifer,Dai2019,,https://doi.org/10.1029/2019GC008526,,0.738434958,non_reductive
RC25-35,5.453,-46.655,3616,,3.99,1,250,355,1.227644801,8.022531509,27.61150932,35.67770004,27.61150996,35.67768892,5.5,-46.5,1,ruber_w,Dai2019,,https://doi.org/10.1029/2019GC008526,,0.663520801,reductive
